"purpose","topic.earn","topic.acq","topic.money.fx","topic.grain","topic.crude","topic.trade","topic.interest","topic.ship","topic.wheat","topic.corn"
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,1,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,1,0,0,1,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,1,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,1,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,1,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,1,0,0,1,1
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,1,0,0,0,0
"not-used",0,1,0,1,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,1
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,1
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,1
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,1
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,1
"test",0,0,0,0,0,1,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,1,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,1,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,1,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,1,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,1,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,1,1,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,1
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,1,0,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,1,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,1,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,1,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,0,0,1,0,0,1,0,0
"test",0,0,0,0,1,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,1,0,0,1,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,1,0,0,0,0,1,0
"test",0,0,0,0,0,1,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,1,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",1,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,1,0,0
"test",0,0,1,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,1,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,0,0,0,0,0,0,0,0
"test",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,0,1
"not-used",0,0,0,1,0,0,0,0,0,1
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,1,0,0,0,0,1,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,1,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,1,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,1,0,0,0,0
"not-used",0,0,0,0,0,0,0,1,0,0
"not-used",0,0,1,0,0,0,0,0,0,0
"not-used",0,0,0,0,1,0,0,0,0,0
"not-used",0,0,1,0,0,0,1,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
"not-used",0,0,0,0,0,0,0,0,0,0
