"acquisition","added","agreed","agreement","also","announced","annual","april","around","assets","avg","bank","banks","billion","board","business","but","buy","capital","cash","central","chairman","commission","common","companies","company","compared","corp","countries","cts","current","cut","december","department","div","dlr","dlrs","dollar","domestic","due","earlier","earnings","economic","end","ended","exchange","expected","export","exports","february","federal","fell","financial","first","five","foreign","four","gain","government","group","growth","higher","however","imports","inc","includes","including","increase","industry","interest","international","investment","january","japan","june","last","loss","lower","ltd","made","major","make","march","market","markets","may","meeting","minister","mln","month","months","mths","national","net","new","next.","nine","note","now","offer","official","officials","oil","one","operations","pay","pct","per","period","president","price","prices","prior","production","products","profit","quarter","rate","rates","recent","record","report","reported","reuter","revs","rise","rose","said","sale","sales","securities","set","seven","share","shareholders","shares","shr","shrs","since","six","sources","spokesman","statement","states","stock","subsidiary","take","tax","terms","the","this","three","time","today","told","tonnes","total","trade","trading","two","united","week","west","will","world","year","years","yesterday","topic"
0,0,0,0,0,0,0,0.0798651029997316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198638882849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822260436753358,0,0,0.0622862268140183,0,0,0,0,0,0,0,0,0.0794798678750567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347950222428398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271159065003258,0,0,0,0,0,0,0.0959201019895684,0,0,0,0,0,0,0,0,0,0,0,"topic.corn"
0,0,0,0,0.0232546145192255,0,0,0,0,0,0,0,0,0,0,0,0.0341606567472743,0,0,0,0,0,0,0,0,0,0,0,0.116616992261031,0,0,0,0,0,0,0,0,0.117691018401387,0.123993004557166,0,0,0,0.0767041344815956,0,0,0.0315843759275952,0,0,0,0,0,0,0.0386314521762217,0,0,0.0351042559624118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366898337264454,0.0390950011477853,0,0,0,0,0,0,0,0,0,0,0,0,0.0360265009361444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394588795241764,0,0,0,0,0.000117098632548019,0,0,0,0.0246912436290572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391399673709534,0,0,0.038828222393142,0,0,0.00912554545684041,0,0,0,0,0.0287366826254132,0,0,0.150908562779889,0,0,0.0391625052600716,0,0.0397852961772854,0,0.0390950011477853,0,0,0,"topic.trade"
0.0903249737797722,0,0,0,0.0525756502173795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899224551358536,0,0,0,0,0,0,0,0,0,0,0.0566473066063854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758757782865808,0,0,0,0,0,0,0,0,0,0,0.0820674070228908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360691997767672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026474473445639,0,0,0,0.0223294724993213,0,0.1302290643163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884903610125902,0,0,0,0,0.0896309570972453,0.0206316679893783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365319874273928,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492432492410627,0,0.0602186517715637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113483182708913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904329603849052,0.195415403357826,0,0,0,0,0,0,0,0,0.000289958518690332,0,0,0,0.0244560889278281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225965887502715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400112243252397,0,0,"topic.acq"
0.0466848179086463,0,0,0,0,0,0,0,0,0,0.0885559183391504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284177907236593,0,0.140897681430563,0,0,0,0,0,0,0.0878351495694515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141931640711153,0,0,0,0,0,0,0,0.0895821115893847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171462085049826,0,0,0.175496685253294,0,0.0418225447404539,0,0,0.156375827062763,0.0312561278160335,0,0,0,0,0,0,0.0445202664710913,0,0,0.0665198340873146,0,0,0,0,0.0858353653739379,0,0,0,0,0,0,0,0,0,0,0.000136834357134763,0.0646261505615257,0,0,0,0,0,0,0,0.0478111697294402,0.0581643093310977,0,0,0.0978922470499945,0.0884598586739745,0.0426980308621961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0.0875719636909376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459603659583252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838911271789551,0,0,0,0.0643430320607069,0,0,0,0,0,0.290669058465419,0,0,0,0,0.0413578497988933,0,0,0,0.061817675013933,0,0,0,0,0,0,0,0,0,0.0657807248196777,0,0,0.0727544014663453,0,0,0.0844040963592449,0,0.0743515844710746,0,0,0,0,0,0,0,0.000270627950777643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833862365900643,0,0,0,0,0,0,0,0.0840612065688092,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0.032032846490059,0,0,0,0,0,0,0,0,0,0.0244840941129252,0,0,0,0.0280054217913634,0,0,0.0270351958771875,0,0,0,0,0,0,0.0535459920315553,0,0,0,0,0,0,0,0,0.108078286214077,0.056932770304394,0,0,0,0.0264146688280992,0,0,0.0217534774600655,0,0,0.0800012655420104,0,0.0274670105191658,0,0,0,0,0.0483555313919315,0,0,0,0,0.110594750159395,0.0275326758758882,0,0,0,0,0,0,0,0,0,0.0258873044673494,0,0.0269263584064217,0,0,0,0.027418055987841,0,0.0237359364112258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244482431448036,0,0,0,0,0,0,0,0,0,0.0262981518743592,0,0,0,0,0,0,0,0,0.0235604224644414,0,0,0,0,0,8.06507138079069e-05,0,0,0,0.0374129572339622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539146570407834,0,0,0,0,0,0.00628514389080399,0,0,0,0,0,0,0,0.0831496186972632,0,0,0.0539457026099,0,0,0,0.0538527168128434,0.0222578996246367,0,0,"topic.trade"
0,0,0,0,0.0156030961935449,0,0,0,0,0,0,0,0,0,0,0.0260082674699723,0,0,0,0,0,0,0,0,0,0.0934033243669189,0.0255073474503226,0,0,0.0231150113314656,0,0,0,0,0,0,0.0420286468369956,0,0,0,0,0.106275474240307,0,0.0244794279162504,0,0,0.0422618968974653,0,0,0,0,0,0,0,0.0218455382729489,0,0,0,0,0,0.0538703460453825,0,0,0,0,0,0,0,0.0258768623235597,0,0,0,0,0,0.026475635293641,0.0148196995241828,0,0,0,0,0,0,0,0,0,0,0.0483452399659228,0,0,0,0,0,0,0,0.0170234740677658,0,0,0,0,0,0,0,0,0,0,0,0.0214088153513715,0,0,0.0247451997572371,0,0,0,0,0,0,0.0232756284111033,0.0229524115621332,0,0,0,0,0,7.85694050644771e-05,0,0.0243678084713652,0.0241244557878223,0.0231938391767144,0,0,0,0,0,0.100192713492923,0,0,0,0,0,0,0,0,0,0,0.0375623018396381,0,0,0,0,0.0122458932582117,0,0,0,0.0212448324381651,0,0,0,0,0,0,0,0,0,0.0114553411848151,0,0.0433670044299373,0.0225889857562321,0,"topic.earn"
0,0,0,0.0316428326414077,0.0347150226315711,0,0,0.0133745387798594,0,0,0,0.0145365317171616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193431693702508,0,0,0,0,0,0,0,0,0,0,0.017999061724591,0,0,0,0,0,0,0,0,0.0192666524670551,0,0,0,0.0192233063460625,0,0,0,0.0177940557177772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162012365182157,0,0,0,0,0.010990686249992,0,0,0,0,0,0,0,0,0.0199039407142814,0,0.0358541253335791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194875624260643,0,0,0,0,0,0,0,0.0183517031692428,0,0.0157819337702476,0,0,0,0,0,0,0,0,0,0,0,5.82691760047557e-05,0,0,0,0.00982924148295485,0,0,0,0.0405172759699716,0,0,0,0,0,0,0,0,0,0,0,0.0389526947998005,0,0,0.0193212207123769,0,0,0.0227047063997943,0,0,0,0.0157557369756727,0.0142995932681482,0,0,0.180223814688327,0.0203852992833647,0,0.0194875624260643,0,0,0.025486763880091,0.0778158874520512,0,0.0167525970919425,0,"topic.trade"
0,0,0,0,0.13435999499997,0,0,0.155293255832812,0,0,0,0.337570569876308,0,0,0,0,0,0,0,0,0.230830488548307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226664183587855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395291532458961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470450593206892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105450747501267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291110095358402,0,0,0,0,0,0,0.0321442092713017,0,0,0,0,0,0,0.0318324598297829,0,0,0,0,0,0,0,0,0,0.0338458595116673,0,0.0281558418490517,0,0.0628128345361098,0,0,0,0,0,0,0,0.032657626680268,0,0,0,0,0.0287467922841798,0,0,0,0,0.0328736363662767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282214677015362,0,0,0,0,0.0327553040101166,0,0,0,0,0,0,0,0,0,0.0207766809488481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58917935826295e-05,0,0,0,0.0363952819477127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320516268234579,0,0,0.0317963395975336,0,0,0.0149457752364,0,0,0.0308621309636862,0.0259287325032724,0.0235324015200234,0,0,0.0247157331167062,0,0,0.0320700830476177,0,0,0.0279618564353755,0.06402960817905,0,0,0,"topic.trade"
0,0.00814657672040714,0,0,0.0174409608894192,0,0.0100908456607578,0,0,0,0,0.0511224661110755,0,0,0,0,0.0170803283736372,0,0.0203308590889225,0,0.0299635730327129,0,0,0,0,0,0,0,0,0,0.0163354035238431,0.0411997605429798,0,0,0,0,0,0,0,0.009042797837595,0,0,0.0191760336203989,0.0182418813798981,0,0.0473765638913927,0,0,0,0,0,0,0.00965786304405542,0.00766249045136867,0,0,0,0,0,0,0.0702515931000481,0.00999383186841133,0,0.0103658740023931,0,0,0,0,0.00964161937536478,0.0852838822669156,0.00813956353919971,0,0.0183449168632227,0,0,0.0110435260877324,0,0.00995222705327884,0,0,0,0,0,0.0133097932344806,0,0,0,0,0,0,0.0173122173844027,0,0,0,0,0,0,0,0.0177484842060834,0,0.00969058042751372,0,0,0,0,0,0.0119652633874853,0,0,0.00921996625570133,0,0,0,0,0,0,0.00867240962432935,0.0855198026954482,0.0887824789293969,0,0,0,0,2.92746581370047e-05,0,0.00907935171409041,0,0.0185184327217929,0,0,0,0.0101780176414953,0.010228831985385,0,0,0,0,0,0,0.00830824323701672,0,0,0,0,0.0209933537925862,0,0,0,0,0.0114069318210505,0.0203308590889225,0.0151501389794827,0,0,0,0,0,0,0,0,0,0,0.00994632404432136,0.00426821606645755,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684647816861427,0,0,0,0,0,0,0.0755984181010244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243316673812585,0,0,0,0,0.0768058997850747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627047857834644,0,0,0,0,0,0,0,0,0,0.0686327053994458,0.0798043916797068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19764576622948,0.075994879083599,0,0,0,0,0.000225523292314703,0,0,0,0.0285321037491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263163577904928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264873475172561,0,0.0295452962447628,0,0,0,0,0,0,0.0554797942223107,0,0,0,0,0.0250819143133858,0,0,0,0,0.0712330263703391,0,0,0,0,0,0,0,0,0,0,0.0501638286267715,0,0,0.0602352610276989,0,0.0170152105648025,0,0,0,0,0,0,0,0,0,0.0213178631750871,0.111014995477304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02093169258811e-05,0,0,0,0.0190214024994219,0,0,0,0,0.0315199563401495,0,0,0,0,0,0,0,0,0,0.0603045423196911,0.0603045423196911,0,0,0,0,0,0.0070300498334178,0.0313245828925621,0,0.0290332639436159,0.024392215021597,0,0,0,0,0,0,0.0603392673636659,0,0.0612988267027805,0.0131524287677507,0,0.0124479364567413,0,0,"topic.money.fx"
0,0,0,0,0.0186036916153804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621957292058834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286073665001188,0,0,0,0,0,0,0,0,0,0.0331282770079008,0,0,0,0.0260466033254391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405944381615955,0,0,0,0,0.0301661644537228,0,0.156650021040286,0.101701459087484,0.0188003201262576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322514223418628,0,9.3678906038415e-05,0,0,0,0.00790119796129832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939359216902881,0,0,0,0,0,0.021901309096417,0,0,0.0301499279414473,0,0.0459786922006611,0,0,0,0,0,0.0939900126241719,0,0,0,0,0,0,0.0328972862737423,"topic.ship"
0,0,0,0,0,0.0492986800122695,0,0,0.0481625680046919,0,0,0,0,0.0466256591188086,0,0,0.0214018572392562,0,0.0254748113885294,0,0,0,0,0,0,0.0373774060504452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024808280884409,0,0.0228572971507157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413488691838063,0,0,0.0500895669549291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138376712424598,0,0,0,0,0,0,0,0.0166773312817588,0,0,0,0,0.0262652763673571,0.0220035814870628,0,0,0,0.0112114653069289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788903148430251,0,0,0,0,0.020155550007219,0,0,0,0.0256016885905043,0,0,0,7.33629987047828e-05,0,0,0.0225258472717618,0.00928152772562152,0.0472227787034717,0,0,0,0,0,0,0.0184973289552961,0,0,0,0,0,0,0,0,0.0175366168227226,0,0,0.0226047026900777,0,0.0114344184037518,0,0,0,0,0,0,0,0,0,0,0.0245355454641413,0,0,0.0213925046222451,0,0.0202466436344587,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0.0808436083622213,0,0.0724921217853275,0,0,0,0,0,0.08146958419352,0.0800453838716729,0,0,0,0,0,0,0,0,0.0666228222148893,0,0,0,0,0,0,0.159998247238486,0,0,0,0,0,0,0,0.193222064498229,0,0,0,0,0.0813238938900791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797231395954838,0,0,0,0,0,0,0,0,0,0.0542830782896464,0.0815671295938199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697573292574636,0,0,0,0,0,0.000238789368333215,0,0,0,0.0302104627931995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798148354231206,0,0,0,0,0,0.0186089554414001,0,0,0,0,0,0,0,0,0,0,0.079860795040146,0,0,0,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0.0690485256565175,0,0.0586352985888048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296110920897015,0,0,0,0,0,0,0,0,0,0.148877136797889,0,0,0,0.188523572199729,0,0,0,0,0,0,0,0.0779990032330891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629190225629992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754174177150586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027677858602259,0,0,0,0.0233444485220178,0,0,0.0899537450046088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215694710798046,0,0,0,0,0,0,0,0,0.0968301715959822,0,0,0,0,0,0,0,0,0.0971965276269658,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947973900269668,0,0,0,0,0,0,0.104674732755265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212693260943284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031226302012805,0,0,0,0.0263373265376611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160969133631881,0,0,0,0,0,0,0,0,0,0,"topic.trade"
0,0,0.112142985658497,0,0,0,0,0,0,0,0,0,0,0,0,0.122160044177143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039481456119602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722165708147629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116227453405205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369038114696786,0,0,0,0.0311259313626903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287592947730728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0.0937050915107565,0,0.0420124796710421,0,0,0,0,0,0,0.0927798767603482,0,0,0,0,0,0,0.0459400272543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471308930499322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403160170716328,0,0.133260783223969,0,0,0,0,0,0,0,0,0,0.0489708767125473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466332212558449,0,0,0,0,0.000138389293011295,0,0,0,0.0233444485220178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458878991918951,0.0852813783307476,0,0,0,0,0,0,0.0679230680237039,0,0,0,0,0,0,0,0,0.0201770214050721,0,0,0,0,"topic.money.fx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258527058515579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361929555341476,0,0,0,0,0,0.136251121155665,0,0,0,0,0.232637905118775,0,0,0,0.347724421953373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152228222312424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511832393768166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155715567035046,0,0,0,0,0.265871891564314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173975111214199,0,0,0,0,0,0.427895497039273,0,0,0,0,0,0,0.311157499551768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447853344547146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232637905118775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152228222312424,0,0,0,0,0,0.374408559909364,0,0,0.531899263240022,0,0,0,0.272262812107797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18331898745286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468394530192075,0,0,0,0.0197529949032458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158577847172049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358282675637717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58368728320323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18611032409502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669164260239671,0,0,0,0,0,0,0,0.00121782577849939,0.287586369998789,0,0,0,0,0,0,0,0,0,0,0,0.217810249686238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.earn"
0,0,0,0,0,0,0,0,0.0166562214349559,0.0175766753106273,0,0.0126588963703615,0.017179266776972,0.225745899566898,0,0,0.0148029512571522,0,0.0704803115082647,0,0,0,0,0,0.0170988477938098,0,0,0,0,0,0.042472049161992,0,0,0,0,0,0,0,0.0179101006582573,0.031348365836996,0,0,0,0,0,0,0,0,0.033556086380121,0.156036921250249,0,0.0351317469161168,0.0167402959430294,0,0,0.0304236885007569,0.015495656854231,0,0,0,0,0,0,0.0359350298749629,0,0,0,0,0,0,0,0.0325748581214147,0.127191423585011,0,0,0.00957105594270139,0,0,0,0,0,0,0,0,0,0,0,0,0.0363336323081774,0.0152191438618851,0.015003921733149,0,0,0.03101838734917,0,0,0,0,0,0,0,0,0,0.0101835067350562,0,0,0.0276530531621882,0,0,0,0,0.0274868679831812,0,0,0,0,0,0,0,0,0.0134752305785918,0,0,5.07427407708081e-05,0,0,0,0.00641972334355488,0,0.0124802853303121,0.0329830398350232,0,0,0,0,0.0255879717214929,0,0,0,0,0,0,0.0169606525274131,0,0,0,0,0,0.017179266776972,0.0118632090938925,0,0.013130120448885,0,0,0,0,0,0.0130787421075904,0,0.0319702974016331,0,0,0.034480590020314,0,0,0.00700196425691696,0,0,"topic.trade"
0,0,0.0262462306860312,0,0.0343046795744604,0,0,0.0594740128721406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177336942375819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486802289681691,0,0,0,0.0582428647739413,0,0,0,0,0,0,0,0,0,0,0,0.11641768710679,0.0651646362056265,0,0,0,0.0254193361567028,0,0,0,0.0981715245663818,0,0.102053600306268,0.0531454765582839,0,0,0,0.0255385901840834,0,0,0,0.0187137480886788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233930791346223,0,0,0,0,0,0,0,0,0,0,0,8.63706225886095e-05,0,0,0,0.0182119811164678,0,0,0,0,0,0,0,0,0,0,0,0,0.0903666112257396,0,0,0,0,0,0,0,0,0.0201926963300299,0.0299916219184105,0.0223491411895915,0.0277978059034621,0,0,0.16096826789772,0,0,0,0,0,0,0,0,0,0.0119182370330501,0,0,"topic.wheat"
0.0830989758773904,0,0,0,0,0,0,0.0559055720998122,0,0,0,0,0,0,0,0,0,0.0817883126766093,0,0,0,0,0.0833483629166347,0,0,0,0,0.0505836674881135,0,0,0,0,0,0,0,0,0.0260577610389373,0,0,0,0,0,0,0,0,0.0656955019293979,0,0,0,0,0,0,0,0.0637519205553874,0,0,0,0,0,0,0,0,0,0,0.095325873475487,0,0,0,0,0,0.0677211686461416,0,0,0,0,0,0,0,0,0,0,0,0.0579087288546362,0,0,0.0575582305727351,0,0,0,0,0,0,0,0,0.0527727696100741,0,0,0,0,0.156864055159358,0,0,0,0,0,0,0.0663673275892516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243565155699879,0,0,0,0.0205431146993756,0,0,0.0791592956040558,0,0,0,0,0.184233396394749,0,0,0,0,0,0,0,0,0.058221567851439,0,0,0,0,0.0379622691004561,0,0,0,0,0.0597722998608594,0,0,0,0,0,0,0,0,0,0,0,0,0,"topic.acq"
